user_id,signup_date,cohort_month,country,device_type,traffic_source,email_verified,workspace_created,onboarding_completed,first_feature_used,feature_usage_count,total_sessions,login_frequency,avg_session_duration,subscription_type,plan_type,subscription_date,monthly_revenue,retention_days,last_login_date,churn_status,active_status
3425,2025-12-30,2025-12,India,Tablet,Google Ads,True,False,False,,0,0,Rare,34.59,Free,Free,,0,266,2026-01-29,Churned,Inactive User
3426,2025-12-20,2025-12,Australia,Tablet,Direct,False,False,False,,0,0,Rare,21.87,Free,Free,,0,226,2026-05-05,Active,Active User
3427,2025-08-02,2025-08,Germany,Mobile,Referral,True,True,False,,0,0,Rare,29.38,Free,Free,,0,251,2026-04-22,Active,Active User
3428,2025-07-22,2025-07,UK,Tablet,Google Ads,False,False,False,,0,0,Rare,6.62,Free,Free,,0,307,2026-04-30,Active,Active User
3429,2026-03-30,2026-03,USA,Mobile,Google Ads,True,False,False,,0,0,Rare,42.84,Free,Free,,0,337,2026-04-29,Active,Active User
3430,2025-06-18,2025-06,UK,Mobile,Email Campaign,True,True,True,Analytics Dashboard,143,301,Weekly,41.6,Premium,Enterprise,2025-08-03,30,292,2026-05-12,Active,Active User
3431,2025-11-28,2025-11,Australia,Desktop,Organic Search,False,False,False,,0,0,Rare,28.32,Free,Free,,0,62,2026-02-13,Churned,Inactive User
3432,2026-01-01,2026-01,UK,Mobile,Direct,True,True,True,Calendar Integration,159,350,Weekly,81.04,Premium,Pro,2026-01-26,10,237,2026-05-17,Active,Active User
3433,2025-09-06,2025-09,USA,Tablet,Email Campaign,True,True,True,Task Management,24,393,Monthly,25.49,Free,Free,,0,225,2026-04-19,Churned,Inactive User
3434,2026-03-28,2026-03,UK,Tablet,Google Ads,False,False,False,,0,0,Rare,7.01,Free,Free,,0,24,2026-01-03,Churned,Inactive User
3435,2025-09-23,2025-09,UK,Desktop,Organic Search,False,False,False,,0,0,Rare,10.76,Free,Free,,0,48,2026-04-25,Active,Active User
3436,2025-12-27,2025-12,India,Desktop,Google Ads,True,True,True,Analytics Dashboard,19,456,Daily,38.75,Free,Free,,0,52,2026-02-18,Churned,Inactive User
3437,2025-11-13,2025-11,Australia,Tablet,Email Campaign,False,False,False,,0,0,Rare,26.4,Free,Free,,0,279,2026-05-06,Active,Active User
3438,2025-08-19,2025-08,Australia,Desktop,Google Ads,True,True,False,,0,0,Rare,37.58,Free,Free,,0,330,2026-04-24,Active,Active User
3439,2026-04-12,2026-04,USA,Tablet,Google Ads,True,True,True,Workflow Automation,141,139,Daily,31.86,Free,Free,,0,76,2026-05-19,Active,Active User
3440,2025-11-25,2025-11,UK,Mobile,LinkedIn,True,True,True,Calendar Integration,158,390,Weekly,37.58,Premium,Enterprise,2025-12-12,20,153,2026-02-05,Churned,Inactive User
3441,2026-02-18,2026-02,USA,Desktop,LinkedIn,True,True,True,File Sharing,181,416,Weekly,39.07,Premium,Enterprise,2026-03-27,50,14,2026-05-03,Active,Active User
3442,2026-02-23,2026-02,Australia,Mobile,Direct,False,False,False,,0,0,Rare,7.31,Free,Free,,0,324,2026-03-10,Churned,Inactive User
3443,2026-04-09,2026-04,UK,Tablet,Direct,True,True,True,File Sharing,98,178,Daily,16.21,Free,Free,,0,317,2026-04-24,Active,Active User
3444,2025-12-12,2025-12,USA,Desktop,Direct,True,False,False,,0,0,Rare,34.84,Free,Free,,0,160,2026-05-04,Active,Active User
3445,2025-07-19,2025-07,Canada,Desktop,LinkedIn,True,True,False,,0,0,Rare,42.9,Free,Free,,0,265,2026-05-05,Active,Active User
3446,2026-04-24,2026-04,USA,Tablet,Email Campaign,False,False,False,,0,0,Rare,21.85,Free,Free,,0,150,2026-01-07,Churned,Inactive User
3447,2025-08-09,2025-08,Canada,Mobile,LinkedIn,False,False,False,,0,0,Rare,30.9,Free,Free,,0,279,2026-05-17,Active,Active User
3448,2025-06-11,2025-06,India,Mobile,Email Campaign,True,True,True,Task Management,198,398,Monthly,27.85,Free,Free,,0,351,2026-05-12,Active,Active User
3449,2025-12-20,2025-12,UK,Desktop,LinkedIn,True,True,True,Task Management,48,143,Daily,32.09,Free,Free,,0,174,2026-05-14,Active,Active User
3450,2026-01-28,2026-01,UK,Desktop,Google Ads,True,True,False,,0,0,Rare,89.77,Premium,Basic,2026-02-10,20,119,2026-02-25,Churned,Inactive User
3451,2026-03-05,2026-03,Australia,Tablet,Referral,False,False,False,,0,0,Rare,36.04,Free,Free,,0,144,2026-03-01,Churned,Inactive User
3452,2026-01-04,2026-01,USA,Desktop,Google Ads,True,False,False,,0,0,Rare,39.4,Free,Free,,0,83,2026-05-05,Active,Active User
3453,2025-09-08,2025-09,Canada,Tablet,Email Campaign,True,True,True,Calendar Integration,111,387,Weekly,29.21,Free,Free,,0,158,2026-02-03,Churned,Inactive User
3454,2025-09-09,2025-09,Germany,Tablet,Email Campaign,True,False,False,,0,0,Rare,18.91,Free,Free,,0,304,2026-05-14,Active,Active User
3455,2026-02-04,2026-02,UK,Tablet,Referral,True,True,True,Team Collaboration,38,124,Monthly,22.49,Free,Free,,0,250,2026-03-18,Churned,Inactive User
3456,2026-04-15,2026-04,India,Tablet,LinkedIn,True,True,True,Task Management,126,406,Weekly,7.25,Free,Free,,0,167,2026-04-12,Churned,Inactive User
3457,2025-07-12,2025-07,Australia,Tablet,Email Campaign,True,False,False,,0,0,Rare,63.53,Premium,Basic,2025-07-31,20,20,2026-04-14,Churned,Inactive User
3458,2026-03-03,2026-03,Canada,Mobile,LinkedIn,False,False,False,,0,0,Rare,16.25,Free,Free,,0,177,2026-04-09,Churned,Inactive User
3459,2026-02-01,2026-02,Germany,Tablet,Direct,True,True,True,Workflow Automation,185,58,Weekly,80.82,Premium,Pro,2026-03-01,50,80,2026-03-15,Churned,Inactive User
3460,2026-03-14,2026-03,UK,Tablet,Email Campaign,True,True,False,,0,0,Rare,31.2,Free,Free,,0,59,2026-05-10,Active,Active User
3461,2026-04-30,2026-04,UK,Mobile,Organic Search,True,True,True,Calendar Integration,191,400,Daily,24.14,Free,Free,,0,152,2026-05-11,Active,Active User
3462,2025-07-31,2025-07,Australia,Desktop,Referral,True,True,False,,0,0,Rare,6.33,Free,Free,,0,175,2026-05-03,Active,Active User
3463,2025-09-05,2025-09,USA,Desktop,Direct,True,False,False,,0,0,Rare,38.85,Free,Free,,0,316,2026-05-02,Active,Active User
3464,2025-10-08,2025-10,Germany,Tablet,Referral,True,True,True,Task Management,9,220,Daily,22.33,Free,Free,,0,294,2026-01-27,Churned,Inactive User
3465,2025-12-08,2025-12,USA,Tablet,LinkedIn,False,False,False,,0,0,Rare,9.67,Free,Free,,0,214,2026-05-18,Active,Active User
3466,2026-02-03,2026-02,Germany,Desktop,Email Campaign,True,False,False,,0,0,Rare,15.74,Free,Free,,0,43,2026-05-19,Active,Active User
3467,2026-02-24,2026-02,India,Tablet,Google Ads,True,False,False,,0,0,Rare,39.77,Free,Free,,0,251,2026-03-05,Churned,Inactive User
3468,2025-11-07,2025-11,Germany,Tablet,Email Campaign,True,False,False,,0,0,Rare,30.05,Free,Free,,0,69,2026-01-26,Churned,Inactive User
3469,2025-11-22,2025-11,USA,Mobile,Direct,True,True,True,Analytics Dashboard,98,248,Weekly,40.76,Free,Free,,0,18,2026-05-08,Active,Active User
3470,2026-01-31,2026-01,Australia,Desktop,Referral,True,False,False,,0,0,Rare,28.66,Free,Free,,0,183,2026-04-28,Active,Active User
3471,2026-01-23,2026-01,UK,Desktop,Direct,False,False,False,,0,0,Rare,20.02,Free,Free,,0,227,2026-05-16,Active,Active User
3472,2025-11-11,2025-11,USA,Tablet,Referral,True,False,False,,0,0,Rare,41.12,Free,Free,,0,208,2026-04-25,Active,Active User
3473,2025-12-01,2025-12,India,Desktop,Organic Search,False,False,False,,0,0,Rare,75.49,Premium,Pro,2025-12-10,30,259,2026-02-04,Churned,Inactive User
3474,2026-01-23,2026-01,Germany,Tablet,LinkedIn,True,False,False,,0,0,Rare,45.73,Premium,Basic,2026-01-29,10,36,2026-04-27,Active,Active User
3475,2026-03-14,2026-03,UK,Tablet,Organic Search,True,True,False,,0,0,Rare,54.27,Premium,Basic,2026-05-13,20,303,2026-05-17,Active,Active User
3476,2025-07-25,2025-07,Australia,Mobile,Direct,True,False,False,,0,0,Rare,16.59,Free,Free,,0,325,2026-01-18,Churned,Inactive User
3477,2025-06-06,2025-06,Canada,Mobile,Organic Search,True,True,True,Calendar Integration,39,428,Weekly,85.06,Premium,Enterprise,2025-06-30,20,242,2025-12-22,Churned,Inactive User
3478,2026-02-14,2026-02,UK,Mobile,Google Ads,True,True,True,Team Collaboration,40,448,Daily,15.85,Free,Free,,0,81,2026-04-27,Active,Active User
3479,2025-07-17,2025-07,UK,Desktop,LinkedIn,True,True,True,Task Management,156,199,Daily,38.17,Free,Free,,0,312,2026-04-27,Active,Active User
3480,2025-07-24,2025-07,Canada,Tablet,Referral,False,False,False,,0,0,Rare,22.69,Free,Free,,0,156,2026-03-15,Churned,Inactive User
3481,2025-11-03,2025-11,Australia,Tablet,Email Campaign,True,True,True,Team Collaboration,99,487,Monthly,8.08,Free,Free,,0,348,2026-02-24,Churned,Inactive User
3482,2026-01-30,2026-01,India,Tablet,Direct,True,True,False,,0,0,Rare,29.12,Free,Free,,0,37,2025-12-11,Churned,Inactive User
3483,2025-10-06,2025-10,Australia,Desktop,Google Ads,True,True,True,Workflow Automation,41,109,Monthly,15.25,Free,Free,,0,238,2026-05-13,Active,Active User
3484,2025-07-07,2025-07,Germany,Mobile,Google Ads,True,True,False,,0,0,Rare,20.45,Free,Free,,0,17,2026-05-05,Active,Active User
3485,2025-11-14,2025-11,India,Tablet,Organic Search,True,True,True,Team Collaboration,89,79,Monthly,19.17,Free,Free,,0,334,2026-05-02,Active,Active User
3486,2025-09-23,2025-09,Australia,Tablet,Organic Search,True,True,True,Calendar Integration,82,498,Monthly,17.45,Free,Free,,0,290,2026-04-29,Active,Active User
3487,2026-03-08,2026-03,India,Mobile,LinkedIn,True,False,False,,0,0,Rare,7.45,Free,Free,,0,348,2026-05-07,Active,Active User
3488,2025-06-06,2025-06,Australia,Desktop,Direct,True,False,False,,0,0,Rare,28.31,Free,Free,,0,286,2026-02-23,Churned,Inactive User
3489,2025-12-08,2025-12,UK,Tablet,Organic Search,False,False,False,,0,0,Rare,38.16,Free,Free,,0,216,2026-05-14,Active,Active User
3490,2026-03-03,2026-03,Germany,Tablet,Organic Search,True,True,False,,0,0,Rare,27.68,Free,Free,,0,201,2026-04-23,Active,Active User
3491,2026-03-25,2026-03,USA,Desktop,Organic Search,False,False,False,,0,0,Rare,12.76,Free,Free,,0,275,2026-05-13,Active,Active User
3492,2025-06-27,2025-06,Canada,Tablet,Referral,False,False,False,,0,0,Rare,14.75,Free,Free,,0,198,2026-03-10,Churned,Inactive User
3493,2025-08-28,2025-08,Canada,Mobile,LinkedIn,True,True,True,Workflow Automation,38,367,Daily,14.6,Free,Free,,0,171,2026-05-04,Active,Active User
3494,2025-08-31,2025-08,Germany,Desktop,Google Ads,False,False,False,,0,0,Rare,9.49,Free,Free,,0,108,2026-05-07,Active,Active User
3495,2025-06-02,2025-06,Australia,Tablet,Direct,True,True,True,Analytics Dashboard,102,24,Weekly,43.89,Free,Free,,0,308,2026-02-13,Churned,Inactive User
3496,2025-06-02,2025-06,Australia,Tablet,Email Campaign,True,False,False,,0,0,Rare,42.38,Free,Free,,0,335,2026-04-26,Active,Active User
3497,2026-04-09,2026-04,UK,Desktop,Direct,True,True,False,,0,0,Rare,37.4,Free,Free,,0,322,2026-04-29,Active,Active User
3498,2025-09-17,2025-09,India,Mobile,Organic Search,True,True,True,Workflow Automation,81,213,Weekly,30.71,Free,Free,,0,230,2026-05-15,Active,Active User
3499,2025-09-09,2025-09,India,Tablet,Email Campaign,True,True,False,,0,0,Rare,34.14,Premium,Enterprise,2025-09-26,10,130,2026-04-22,Active,Active User
3500,2025-08-09,2025-08,USA,Mobile,Direct,False,False,False,,0,0,Rare,42.74,Free,Free,,0,185,2026-02-21,Churned,Inactive User
3501,2026-01-27,2026-01,Canada,Mobile,Organic Search,False,False,False,,0,0,Rare,37.43,Free,Free,,0,10,2026-04-19,Churned,Inactive User
3502,2025-09-09,2025-09,Canada,Mobile,Organic Search,True,True,False,,0,0,Rare,19.07,Free,Free,,0,230,2025-12-28,Churned,Inactive User
3503,2026-04-08,2026-04,Germany,Desktop,Email Campaign,True,False,False,,0,0,Rare,45.47,Premium,Enterprise,2026-05-02,50,100,2026-04-28,Active,Active User
3504,2025-10-20,2025-10,Australia,Desktop,Email Campaign,False,False,False,,0,0,Rare,36.69,Free,Free,,0,93,2026-03-15,Churned,Inactive User
3505,2026-05-17,2026-05,UK,Desktop,LinkedIn,False,False,False,,0,0,Rare,39.17,Free,Free,,0,140,2026-05-09,Active,Active User
3506,2026-01-26,2026-01,Australia,Tablet,Direct,True,False,False,,0,0,Rare,40.46,Free,Free,,0,362,2025-12-06,Churned,Inactive User
3507,2025-05-29,2025-05,Canada,Tablet,LinkedIn,True,True,False,,0,0,Rare,33.31,Free,Free,,0,154,2026-05-11,Active,Active User
3508,2025-11-14,2025-11,Canada,Mobile,Referral,True,True,True,File Sharing,158,422,Monthly,21.65,Free,Free,,0,151,2026-02-03,Churned,Inactive User
3509,2025-12-12,2025-12,USA,Mobile,Direct,True,True,True,Workflow Automation,136,308,Daily,11.25,Free,Free,,0,125,2026-05-15,Active,Active User
3510,2025-12-16,2025-12,UK,Mobile,Organic Search,True,False,False,,0,0,Rare,14.11,Free,Free,,0,151,2026-03-04,Churned,Inactive User
3511,2026-04-15,2026-04,UK,Tablet,Google Ads,True,True,True,Team Collaboration,66,75,Weekly,29.95,Free,Free,,0,207,2026-03-12,Churned,Inactive User
3512,2025-07-27,2025-07,Australia,Mobile,Email Campaign,True,True,True,Task Management,34,461,Weekly,19.47,Free,Free,,0,262,2026-05-21,Active,Active User
3513,2025-11-14,2025-11,UK,Mobile,Referral,True,True,True,Task Management,5,174,Weekly,28.76,Free,Free,,0,200,2026-04-30,Active,Active User
3514,2026-01-28,2026-01,Australia,Mobile,Google Ads,True,True,True,Workflow Automation,189,479,Weekly,22.62,Free,Free,,0,350,2026-05-10,Active,Active User
3515,2025-07-09,2025-07,UK,Desktop,Email Campaign,False,False,False,,0,0,Rare,18.0,Free,Free,,0,319,2025-11-28,Churned,Inactive User
3516,2025-06-23,2025-06,Germany,Tablet,Referral,True,False,False,,0,0,Rare,43.13,Free,Free,,0,54,2026-02-05,Churned,Inactive User
3517,2025-08-25,2025-08,UK,Mobile,LinkedIn,True,True,True,Workflow Automation,87,411,Monthly,31.27,Free,Free,,0,41,2026-05-09,Active,Active User
3518,2026-03-26,2026-03,India,Mobile,Direct,True,True,True,Task Management,34,76,Monthly,29.01,Free,Free,,0,286,2026-04-22,Active,Active User
3519,2026-04-07,2026-04,UK,Tablet,Referral,True,False,False,,0,0,Rare,26.78,Free,Free,,0,103,2026-05-12,Active,Active User
3520,2025-12-08,2025-12,USA,Desktop,Organic Search,True,True,True,Task Management,132,304,Daily,35.72,Free,Free,,0,139,2026-05-21,Active,Active User
3521,2025-07-29,2025-07,USA,Tablet,Google Ads,False,False,False,,0,0,Rare,8.99,Free,Free,,0,183,2026-05-20,Active,Active User
3522,2026-02-16,2026-02,USA,Tablet,Referral,False,False,False,,0,0,Rare,9.57,Free,Free,,0,291,2026-01-07,Churned,Inactive User
3523,2025-08-01,2025-08,Canada,Mobile,Referral,True,False,False,,0,0,Rare,15.4,Free,Free,,0,156,2026-01-06,Churned,Inactive User
3524,2025-09-25,2025-09,Germany,Tablet,Direct,False,False,False,,0,0,Rare,41.77,Free,Free,,0,4,2026-05-03,Active,Active User
3525,2025-11-14,2025-11,USA,Desktop,Referral,True,True,True,File Sharing,137,482,Daily,16.56,Free,Free,,0,157,2026-05-01,Active,Active User
3526,2026-05-02,2026-05,India,Desktop,LinkedIn,False,False,False,,0,0,Rare,35.09,Free,Free,,0,220,2026-05-06,Active,Active User
3527,2026-04-22,2026-04,UK,Tablet,Direct,True,True,False,,0,0,Rare,42.93,Premium,Basic,2026-05-10,10,75,2026-05-14,Active,Active User
3528,2025-08-11,2025-08,India,Desktop,LinkedIn,False,False,False,,0,0,Rare,9.66,Free,Free,,0,5,2026-01-11,Churned,Inactive User
3529,2026-05-20,2026-05,Germany,Desktop,Google Ads,True,False,False,,0,0,Rare,20.98,Free,Free,,0,276,2026-04-24,Active,Active User
3530,2026-01-26,2026-01,Australia,Mobile,Referral,False,False,False,,0,0,Rare,32.03,Free,Free,,0,8,2026-04-23,Active,Active User
3531,2025-09-02,2025-09,Australia,Mobile,Organic Search,True,True,True,Analytics Dashboard,42,448,Daily,34.48,Free,Free,,0,139,2025-12-23,Churned,Inactive User
3532,2025-07-05,2025-07,India,Tablet,Google Ads,True,True,False,,0,0,Rare,6.0,Free,Free,,0,188,2026-04-28,Active,Active User
3533,2025-09-17,2025-09,USA,Tablet,Direct,True,False,False,,0,0,Rare,79.62,Premium,Basic,2025-10-29,30,12,2026-05-10,Active,Active User
3534,2026-04-14,2026-04,Germany,Desktop,Organic Search,False,False,False,,0,0,Rare,22.79,Free,Free,,0,220,2026-05-14,Active,Active User
3535,2025-05-29,2025-05,USA,Desktop,Direct,True,True,True,File Sharing,13,277,Monthly,44.62,Free,Free,,0,239,2026-04-24,Active,Active User
3536,2025-06-26,2025-06,UK,Desktop,Organic Search,False,False,False,,0,0,Rare,9.12,Free,Free,,0,77,2026-05-20,Active,Active User
3537,2026-01-13,2026-01,UK,Desktop,Direct,False,False,False,,0,0,Rare,23.85,Free,Free,,0,129,2026-05-09,Active,Active User
3538,2025-08-11,2025-08,Canada,Desktop,Organic Search,True,True,False,,0,0,Rare,49.28,Premium,Pro,2025-10-01,30,308,2026-04-29,Active,Active User
3539,2025-07-20,2025-07,USA,Mobile,Google Ads,True,True,True,File Sharing,40,243,Monthly,52.6,Premium,Pro,2025-07-29,10,362,2026-04-26,Active,Active User
3540,2026-05-03,2026-05,USA,Tablet,Organic Search,True,False,False,,0,0,Rare,5.83,Free,Free,,0,110,2026-05-16,Active,Active User
3541,2025-06-17,2025-06,India,Desktop,Email Campaign,False,False,False,,0,0,Rare,15.28,Free,Free,,0,54,2026-04-23,Active,Active User
3542,2025-08-08,2025-08,Australia,Tablet,Organic Search,True,False,False,,0,0,Rare,18.92,Free,Free,,0,135,2025-12-10,Churned,Inactive User
3543,2026-01-13,2026-01,UK,Desktop,Referral,True,True,True,Workflow Automation,177,489,Weekly,40.57,Free,Free,,0,12,2026-01-24,Churned,Inactive User
3544,2026-01-02,2026-01,UK,Mobile,Email Campaign,True,False,False,,0,0,Rare,7.02,Free,Free,,0,244,2025-12-11,Churned,Inactive User
3545,2025-06-10,2025-06,USA,Mobile,Organic Search,True,False,False,,0,0,Rare,37.16,Premium,Enterprise,2025-06-17,30,308,2026-04-30,Active,Active User
3546,2026-03-15,2026-03,UK,Desktop,Email Campaign,False,False,False,,0,0,Rare,21.54,Free,Free,,0,315,2026-05-07,Active,Active User
3547,2025-09-20,2025-09,Germany,Tablet,Google Ads,True,True,True,File Sharing,32,272,Weekly,19.87,Free,Free,,0,67,2026-04-29,Active,Active User
3548,2025-10-23,2025-10,Canada,Mobile,Referral,True,True,True,Team Collaboration,167,378,Daily,39.56,Free,Free,,0,237,2026-05-10,Active,Active User
3549,2025-08-16,2025-08,UK,Tablet,Email Campaign,True,False,False,,0,0,Rare,62.13,Premium,Enterprise,2025-08-20,30,268,2026-01-26,Churned,Inactive User
3550,2026-05-21,2026-05,Australia,Mobile,Email Campaign,True,True,False,,0,0,Rare,44.24,Free,Free,,0,231,2026-05-16,Active,Active User
3551,2026-04-22,2026-04,Germany,Desktop,Email Campaign,True,True,True,Task Management,143,283,Daily,72.53,Premium,Basic,2026-05-16,10,344,2025-12-12,Churned,Inactive User
3552,2025-05-22,2025-05,Canada,Tablet,Organic Search,True,True,True,File Sharing,163,182,Daily,40.59,Free,Free,,0,121,2025-12-08,Churned,Inactive User
3553,2026-05-10,2026-05,Canada,Mobile,Google Ads,True,True,False,,0,0,Rare,54.07,Premium,Enterprise,2026-06-09,50,143,2026-01-31,Churned,Inactive User
3554,2025-10-04,2025-10,Canada,Tablet,Email Campaign,False,False,False,,0,0,Rare,30.72,Free,Free,,0,356,2026-01-21,Churned,Inactive User
3555,2026-02-20,2026-02,Australia,Desktop,Google Ads,True,False,False,,0,0,Rare,32.99,Free,Free,,0,277,2026-05-18,Active,Active User
3556,2026-04-30,2026-04,UK,Desktop,LinkedIn,True,True,True,Task Management,23,488,Monthly,19.46,Free,Free,,0,269,2026-01-12,Churned,Inactive User
3557,2026-03-10,2026-03,India,Mobile,LinkedIn,False,False,False,,0,0,Rare,58.32,Premium,Basic,2026-03-21,30,141,2026-05-12,Active,Active User
3558,2025-09-08,2025-09,UK,Desktop,Direct,True,True,False,,0,0,Rare,74.51,Premium,Basic,2025-11-03,50,194,2026-04-28,Active,Active User
3559,2026-04-26,2026-04,Germany,Desktop,LinkedIn,False,False,False,,0,0,Rare,39.43,Free,Free,,0,255,2025-11-28,Churned,Inactive User
3560,2025-06-07,2025-06,India,Tablet,LinkedIn,True,True,True,Calendar Integration,34,204,Weekly,7.56,Free,Free,,0,283,2025-12-22,Churned,Inactive User
3561,2026-02-20,2026-02,USA,Mobile,Google Ads,True,True,True,Workflow Automation,131,64,Weekly,37.07,Free,Free,,0,297,2026-01-27,Churned,Inactive User
3562,2026-04-04,2026-04,Australia,Tablet,Email Campaign,True,True,True,Team Collaboration,177,310,Monthly,22.09,Free,Free,,0,211,2026-01-11,Churned,Inactive User
3563,2025-06-23,2025-06,Canada,Desktop,Email Campaign,True,True,False,,0,0,Rare,11.05,Free,Free,,0,174,2026-03-16,Churned,Inactive User
3564,2025-09-27,2025-09,Australia,Mobile,Organic Search,True,True,True,Workflow Automation,199,95,Daily,11.78,Free,Free,,0,327,2026-03-11,Churned,Inactive User
3565,2026-03-20,2026-03,Canada,Tablet,Organic Search,True,True,False,,0,0,Rare,43.84,Free,Free,,0,143,2026-04-29,Active,Active User
3566,2025-05-31,2025-05,UK,Desktop,Google Ads,True,True,False,,0,0,Rare,13.14,Free,Free,,0,36,2025-12-22,Churned,Inactive User
3567,2025-08-28,2025-08,USA,Mobile,Google Ads,False,False,False,,0,0,Rare,16.13,Free,Free,,0,161,2026-01-23,Churned,Inactive User
3568,2026-03-12,2026-03,Australia,Tablet,LinkedIn,True,False,False,,0,0,Rare,26.11,Premium,Enterprise,2026-05-07,20,89,2026-02-03,Churned,Inactive User
3569,2025-05-31,2025-05,Germany,Tablet,Referral,True,True,False,,0,0,Rare,65.14,Premium,Pro,2025-06-09,50,104,2026-05-21,Active,Active User
